,date,username,name,tweet,urls,retweets_count,likes_count,hashtags,id
411,2020-07-09,dedisuparman87,Dedi Suparman,"Hi, Cek Penawaran KoinGold dari KoinWorks Super Financial Apps! Kamu bisa menemukan semua kebutuhanmu disini, jual beli emas digital dengan minimal pembelian Rp.1000 dan tanpa biaya apapun. Menarik bukan?  https://koinworks.onelink.me/LgVI/koingold 

*KoinWorks terdaftar dan diawasi oleh OJK*",['https://koinworks.onelink.me/LgVI/koingold'],0,0,[],42de4ec6-84b6-421f-9ea6-a6f48f58ab4d
412,2020-07-09,ireneisbaebae,💚❤REFERRAL HUNTER,Kalian bisa dapat Rp.50.000 dengan memakai kode referral Koinworks ini :  a63694 !! langsung klik :  https://koinworks.com/invite/a63694  ❤❤ #koinworks,['https://koinworks.com/invite/a63694'],0,0,['#koinworks'],057514aa-db08-4a36-9cf3-8ce6d8d8e9f4
413,2020-07-09,ireneisbaebae,💚❤REFERRAL HUNTER,Kalian bisa dapat Rp.50.000 dengan memakai kode referral Koinworks ini :  a63694 ATAU langsung klik :  https://koinworks.com/invite/a63694  ❤❤,['https://koinworks.com/invite/a63694'],0,0,[],c39586f3-d66a-4a42-8e04-a5119908f2f7
414,2020-07-08,ururleahcim,Ur,@koinworks kenapa ya untuk foto selfie + ktp saya masih pending terus. Padahal sudah hampir seminggu nih,[],0,0,[],7bc0a602-1653-47ab-ae36-2ba2856c2234
415,2020-07-08,haehugs,핀키｡,Wkwkwk koinworks mirip sama bibit gitu??,[],0,0,[],835e083b-bfad-4f40-b8f8-3e26e603deeb
416,2020-07-08,ireneisbaebae,💚❤REFERRAL HUNTER,P2P lending Kalian bisa dapat Rp.50.000 dengan memakai kode referral Koinworks ini :  a63694 ATAU langsung klik :  https://koinworks.com/invite/a63694  ❤❤,['https://koinworks.com/invite/a63694'],0,0,[],c6fccab9-f310-4764-97f3-ee28b91caa1d
417,2020-07-08,ireneisbaebae,💚❤REFERRAL HUNTER,Kalian bisa dapat Rp.50.000 dengan memakai kode referral Koinworks ini :  a63694 !! langsung klik :  https://koinworks.com/invite/a63694  ❤❤ #koinworks,['https://koinworks.com/invite/a63694'],0,0,['#koinworks'],b0400d4c-28e2-442d-b380-16f7b36131ba
418,2020-07-08,ireneisbaebae,💚❤REFERRAL HUNTER,Kalian bisa dapat Rp.50.000 dengan memakai kode referral Koinworks ini :  a63694 ATAU langsung klik :  https://koinworks.com/invite/a63694  ❤❤,['https://koinworks.com/invite/a63694'],0,0,[],63462e2b-611d-4b34-b890-1d0a82dedb2e
419,2020-07-08,alindindaa,Alinda Novia Mahlida,"resikonya apasih kak? msh kurang paham bgt kalo ttg invest duit di platform semacam p2p tuh, macem koinworks kan??",[],0,0,[],35231c7a-7979-4643-aa78-64065b77ce99
420,2020-07-08,wuryani37136951,Wuryani," https://koinworks.onelink.me/LgVI/1c7e7451 
KoinWorks is *registered and supervised by OJK* Indonesia Financial Service Authority",['https://koinworks.onelink.me/LgVI/1c7e7451'],0,0,[],4a0a0d49-0bf3-43ef-bbbe-15cc56d716b6
421,2020-01-09,danielchayau,Author,"Check out Audio Book Elven Magic on Audible, amazon pay $75 for every bounty(have to be a member for 91 days consecutively) . https://www.audible.com/pd/B078WHKMN3/?source_code=AUDFPWS0223189MWT-BK-ACX0-105123&ref=acx_bty_BK_ACX0_105123_rh_us …",['https://www.audible.com/pd/B078WHKMN3/?source_code=AUDFPWS0223189MWT-BK-ACX0-105123&ref=acx_bty_BK_ACX0_105123_rh_us'],28,107,[],072daef6-c038-4d63-b0ad-cee677ac1c82
422,2020-07-08,wuryani37136951,Wuryani,"Hi, let me introduce you to *KoinWorks*, Indonesia First Super Financial App. Get *return up to 18% p.a* and *non-collateralized loan* in one single app. 
 
 *Click to watch video* 
  https://youtu.be/D1N34eRVkqM  
 
 Download and *Use my code WY03421 to get 350,000* KOIN or click",['https://youtu.be/D1N34eRVkqM'],0,0,[],d3d660a8-e289-4206-96a7-dfadcb8ef556
423,2020-07-08,apiary_id,Apiary Coworking Space,"In hindsight, this is amazing!
We also offer virtual spaces for those wanting to achieve it!
Come check us out!",[],0,0,[],8c174298-fa40-4332-9c13-54bc468edd0b
424,2020-07-08,crewdible_id,Crewdible,"Hallo Sobat Crewdible! Jangan lewatkan webinar mengenai ""Tingkatkan Traffic Penjualan dan Atur Financial Bisnismu"" @crewdible_id x @koinworks besok di Zoom ya!

Save the date guys😊  pic.twitter.com/3ekff8ttly",[],0,0,[],caa7bd63-5324-4099-aa65-c739cb0c659c
425,2020-07-08,furrycatt0,🐚,"Hi, let me introduce you to KoinWorks, Indonesia First Super Financial App. Get return up to 18% p.a* and *non-collateralized loan in one single app. 
 
 Download and Use my code VN42348 to get 350,000 KOIN or click  https://koinworks.onelink.me/LgVI/3471cbce ",['https://koinworks.onelink.me/LgVI/3471cbce'],0,0,[],8200af63-86c1-445a-aadf-cc8b7e1a7e44
426,2020-07-08,ireneisbaebae,💚❤REFERRAL HUNTER,P2P lending Kalian bisa dapat Rp.50.000 dengan memakai kode referral Koinworks ini :  a63694 ATAU langsung klik :  https://koinworks.com/invite/a63694  ❤❤,['https://koinworks.com/invite/a63694'],0,0,[],b6975b6d-18aa-440e-a37b-a8fa4314577c
427,2020-07-08,ireneisbaebae,💚❤REFERRAL HUNTER,Kalian bisa dapat Rp.50.000 dengan memakai kode referral Koinworks ini :  a63694 ATAU langsung klik :  https://koinworks.com/invite/a63694  ❤❤,['https://koinworks.com/invite/a63694'],0,0,[],131c1d8c-f3b8-4283-a3ab-0c969792fd72
428,2020-07-07,ireneisbaebae,💚❤REFERRAL HUNTER,Kalian bisa dapat Rp.50.000 dengan memakai kode referral Koinworks ini :  a63694 ATAU langsung klik :  https://koinworks.com/invite/a63694  ❤❤,['https://koinworks.com/invite/a63694'],0,0,[],c9d0dde9-8a2f-49e7-8cac-116be08174e2
429,2020-07-07,ireneisbaebae,💚❤REFERRAL HUNTER,Kalian bisa dapat Rp.50.000 dengan memakai kode referral Koinworks ini :  a63694 !! langsung klik :  https://koinworks.com/invite/a63694  ❤❤ #koinworks,['https://koinworks.com/invite/a63694'],0,0,['#koinworks'],7d11322e-6544-499e-92cc-16b9b0d68e84
430,2020-07-07,koinworks,KoinWorks,"Mau renovasi rumah? besok juga bisa! KoinGaji, Pinjaman Mudah dan Cepat Khusus untuk Karyawan!

KoinGaji merupakan produk pinjaman dari KoinWorks khusus untuk karyawan yang membutuhkan dana tambahan demi memenuhi…  https://www.instagram.com/p/CCVCTPOgLwI/?igshid=1mobnxl431a6k …",['https://www.instagram.com/p/CCVCTPOgLwI/?igshid=1mobnxl431a6k'],0,0,[],65550547-e977-453d-9c4a-dffb6b25e89d
431,2020-07-07,koinworks,KoinWorks,"Yuk, bagikan kode referralmu 
#SiapapunBisaDapatGift 350K KOIN!  https://www.instagram.com/p/CCVBXF7gfrc/?igshid=csplpm3lo95q …",['https://www.instagram.com/p/CCVBXF7gfrc/?igshid=csplpm3lo95q'],0,0,['#siapapunbisadapatgift'],67d5ce64-c6d6-4815-8cc8-68439caf8018
432,2020-07-07,ireneisbaebae,💚❤REFERRAL HUNTER,P2P lending Kalian bisa dapat Rp.50.000 dengan memakai kode referral Koinworks ini :  a63694 ATAU langsung klik :  https://koinworks.com/invite/a63694  ❤❤,['https://koinworks.com/invite/a63694'],0,0,[],c92c557e-b234-4e55-8e13-2c77b829d0d5
433,2020-07-07,_littlethinkers,ChickenKids,yang invest di koinworks aman ga ya?,[],0,0,[],fb51e010-3908-4960-8f79-0e3cd0232341
434,2020-07-07,ireneisbaebae,💚❤REFERRAL HUNTER,Kalian bisa dapat Rp.50.000 dengan memakai kode referral Koinworks ini :  a63694 ATAU langsung klik :  https://koinworks.com/invite/a63694  ❤❤,['https://koinworks.com/invite/a63694'],0,0,[],9d156bf8-df0c-4ffd-a96a-ca010c34cab6
435,2020-07-07,ireneisbaebae,💚❤REFERRAL HUNTER,Kalian bisa dapat Rp.50.000 dengan memakai kode referral Koinworks ini :  a63694 !! langsung klik :  https://koinworks.com/invite/a63694  ❤❤ #koinworks,['https://koinworks.com/invite/a63694'],0,0,['#koinworks'],fc6fd57d-ecc8-469c-abbd-2bc70b4904b1
436,2020-07-07,ireneisbaebae,💚❤REFERRAL HUNTER,P2P lending Kalian bisa dapat Rp.50.000 dengan memakai kode referral Koinworks ini :  a63694 ATAU langsung klik :  https://koinworks.com/invite/a63694  ❤❤,['https://koinworks.com/invite/a63694'],0,0,[],120cae97-76d4-4ab2-a705-2c977a14d700
437,2020-07-07,sungkar_nico,Nico Sungkar,@koinworks,[],0,0,[],3a77ca44-1c38-4a5a-859b-7945a159714c
438,2020-07-06,ireneisbaebae,💚❤REFERRAL HUNTER,Kalian bisa dapat Rp.50.000 dengan memakai kode referral Koinworks ini :  a63694 ATAU langsung klik :  https://koinworks.com/invite/a63694  ❤❤,['https://koinworks.com/invite/a63694'],0,0,[],6db33f6d-c785-4d70-a8ff-756fc1355f1b
439,2020-07-06,koinworks,KoinWorks,Hai Aulia. Perihal tersebut boleh ya diinfokan detailnya melalui email kami di support@koinworks.com 🙏,[],0,0,[],760922d5-6906-49b5-a4e9-6b3baf75a736
440,2020-07-06,koinworks,KoinWorks,"Hai @hendrawati_chai Mohon maaf atas ketidaknyamannya ya. Boleh ya infokan email yang terdaftar, screenshot dan detail email kami di support@koinworks.com dan data berikut : Merek Handphone, Seri Handphone, Versi Android/iOS, dan Versi aplikasi KoinWorks:
🙏",[],0,0,[],e8405d98-b190-4fdb-beb6-c5e927217800
441,2020-07-06,hanmulaul,dr. Aulia Sp.Bucin Tbk,"hai mimin, titip salam buat Mark Bruny yah, bilangin kalo saya udah available buat posisi kemarin yach :3",[],0,0,[],7cd5df57-d413-49e5-866c-74fcc0c7906d
442,2020-01-09,danielchayau,Author,"Check out Audio Book Elven Magic on Audible, amazon pay $75 for every bounty(have to be a member for 91 days consecutively) . https://www.audible.com/pd/B078WHKMN3/?source_code=AUDFPWS0223189MWT-BK-ACX0-105123&ref=acx_bty_BK_ACX0_105123_rh_us …",['https://www.audible.com/pd/B078WHKMN3/?source_code=AUDFPWS0223189MWT-BK-ACX0-105123&ref=acx_bty_BK_ACX0_105123_rh_us'],28,107,[],729d3274-58ac-4d13-8431-bec26bf8e619
443,2020-07-06,koinworks,KoinWorks,Makasih yaaaaa udah setia mendanai bersamaku 😉 https://twitter.com/hanmulaul/status/1279676392121102337 …,['https://twitter.com/hanmulaul/status/1279676392121102337'],0,0,[],4552daaa-913f-4e89-8c28-b943fff53499
444,2020-07-06,ireneisbaebae,💚❤REFERRAL HUNTER,Kalian bisa dapat Rp.50.000 dengan memakai kode referral Koinworks ini :  a63694 !! langsung klik :  https://koinworks.com/invite/a63694  ❤❤ #koinworks,['https://koinworks.com/invite/a63694'],0,0,['#koinworks'],4fe5aee0-be53-43b4-9b41-6ee7aac806aa
445,2020-07-06,dsemryani,lagu kecil 🐯🍋🐺,"Iya, kurang tahu juga sih koinworks itu apa,,, ya di sini yg pengen saya tawarin bisnis tabungan perdagangan, jadi investasi sekalian berdagang, itu makanya tadi saya bilang profit bisa Setiap hari, istilah trending jaman sekarang bisnis trading, lagi pula ini bukan aplikasi",[],0,0,[],a5eef88c-5c5d-4b64-aed5-47989ba2e36f
446,2020-07-06,hanmulaul,dr. Aulia Sp.Bucin Tbk,"Disini aja biar bisa diskusi
Btw koinworks mah p2p bukan emas",[],0,0,[],97a664cb-77b0-435f-98bd-96d639a81f56
447,2020-07-06,ireneisbaebae,💚❤REFERRAL HUNTER,P2P lending Kalian bisa dapat Rp.50.000 dengan memakai kode referral Koinworks ini :  a63694 ATAU langsung klik :  https://koinworks.com/invite/a63694  ❤❤,['https://koinworks.com/invite/a63694'],0,0,[],abe46687-7718-4591-bd04-d111267c4543
448,2020-07-06,dedisuparman87,Dedi Suparman,"Hi, Cek Penawaran KoinGold dari KoinWorks Super Financial Apps! Kamu bisa menemukan semua kebutuhanmu disini, jual beli emas digital dengan minimal pembelian Rp.1000 dan tanpa biaya apapun. Menarik bukan?
Segera unduh dan dapatkan semua kebutuhan  https://koinworks.onelink.me/LgVI/koingold ",['https://koinworks.onelink.me/LgVI/koingold'],0,0,[],ca6aef7c-b584-4bff-8948-6ad23ad46f27
449,2020-07-06,dedisuparman87,Dedi Suparman,"Hi, ini KoinWorks Super Financial App pertama di Indonesia. Hasil Pendanaan *hingga 18% p.a* dan *pinjaman tanpa agunan* semua di 1 App. Download dan *dapatkan 350,000* KOIN dengan kode saya 04858 atau klik  https://koinworks.onelink.me/LgVI/4d17907a 
KoinWorks *terdaftar dan diawasi oleh OJK*",['https://koinworks.onelink.me/LgVI/4d17907a'],0,0,[],b7ee06ec-1aa1-49c6-99ff-3ab853926dda
450,2020-07-05,ireneisbaebae,💚❤REFERRAL HUNTER,Kalian bisa dapat Rp.50.000 dengan memakai kode referral Koinworks ini :  a63694 !! langsung klik :  https://koinworks.com/invite/a63694  ❤❤ #koinworks,['https://koinworks.com/invite/a63694'],0,0,['#koinworks'],c160721c-c643-48d6-ac58-c7057d45acb7
451,2020-07-05,ireneisbaebae,💚❤REFERRAL HUNTER,Kalian bisa dapat Rp.50.000 dengan memakai kode referral Koinworks ini :  a63694 ATAU langsung klik :  https://koinworks.com/invite/a63694  ❤❤,['https://koinworks.com/invite/a63694'],0,0,[],1621dc75-48d5-4381-abc7-8713ee76d1c0
452,2020-07-05,ireneisbaebae,💚❤REFERRAL HUNTER,P2P lending Kalian bisa dapat Rp.50.000 dengan memakai kode referral Koinworks ini :  a63694 ATAU langsung klik :  https://koinworks.com/invite/a63694  ❤❤,['https://koinworks.com/invite/a63694'],0,0,[],f3e480f6-e84e-4d3e-a143-342828901ece
453,2020-07-05,hanmulaul,dr. Aulia Sp.Bucin Tbk,Pernah jadi modelnya koinworks di awaaaal banget. Sekarang udah gede aja  https://twitter.com/rollersk8erboi/status/1279614001245114369 … pic.twitter.com/gH2EIf0dCt,['https://twitter.com/rollersk8erboi/status/1279614001245114369'],70,344,[],7fd054b7-cf9f-46c4-ab49-135ef7541a9e
454,2020-07-05,ehiyayah,Astrid,"Dan kalau di Asetku itu misalnya kita mendanai 5jt, dari 5jt itu ada bbrp orang yg akan minjem ke kita.Jd kebalik sistem nya dg si koinworks. Ini contohnya dr duit 5jt yang gue masukin, ada bbrp orang yg minjem dr uang 5jt gue.Mereka juga mungkin minjem nya 3jt dan gak dr gue aja  pic.twitter.com/bMK2pOej77",[],0,0,[],be98911c-1fb1-4598-82ba-846f695e87e5
455,2020-07-05,ehiyayah,Astrid,"Befanya dr koinworks itu kalau di koinworks lebih ke arah pendanaan besar di bidang bisnis atau edukasi. Misalnya perusahaan A butuh dana 1M, nah nanti kita mendanai mulai dr 100rb sampe 1M itu terkumpul. Jd bisa aja kita danai hari ini tapi baru mulai dianggap 30 hari lagi",[],0,0,[],127de91c-b013-4e67-980a-d13fff470cb4
456,2020-07-05,ehiyayah,Astrid,"Mau sharing aja sih. 

Dulu gue pake koinworks, return nya 12%-18% pa. Tp itu tergantung grade nya. High risk high return, tentunya. Jadi grade selain mempengaruhi return yg di dapet, juga mempengaruhi cover asuransi nya  pic.twitter.com/r4iXEstaXn",[],0,0,[],276a0a22-2d13-423a-bad1-f0d4fdd0392f
457,2020-07-05,ireneisbaebae,💚❤REFERRAL HUNTER,Kalian bisa dapat Rp.50.000 dengan memakai kode referral Koinworks ini :  a63694 !! langsung klik :  https://koinworks.com/invite/a63694  ❤❤ #koinworks,['https://koinworks.com/invite/a63694'],0,0,['#koinworks'],21a6a2cf-c14e-4732-9b27-b8ef9538e57b
458,2020-07-05,ireneisbaebae,💚❤REFERRAL HUNTER,P2P lending Kalian bisa dapat Rp.50.000 dengan memakai kode referral Koinworks ini :  a63694 ATAU langsung klik :  https://koinworks.com/invite/a63694  ❤❤,['https://koinworks.com/invite/a63694'],0,0,[],9de10a6b-c988-4dc9-80a7-e1905653f294
459,2020-07-04,nayaam_,Naya,"Ada yg pernah coba invest di koinworks?
Coba dong sharing pengalamannya🙂",[],0,0,[],040d6b63-9489-4892-a9ed-d7bdd3efa4e4
460,2020-07-04,abeharmonis,Balance,"Indonesia First Super Financial App. Get *return up to 18% p.a* and *non-collateralized loan* in one single app. 
  https://youtu.be/D1N34eRVkqM  
*Use my code 47836 'n get 350,000*  https://koinworks.onelink.me/LgVI/ab674e46 
KoinWorks registered and supervised by OJK Indonesia Financial Service Authority","['https://youtu.be/D1N34eRVkqM', 'https://koinworks.onelink.me/LgVI/ab674e46']",0,0,[],8d73eaa7-ce0a-4414-9aa8-caf04a0313d7
461,2020-07-04,ireneisbaebae,💚❤REFERRAL HUNTER,Kalian bisa dapat Rp.50.000 dengan memakai kode referral Koinworks ini :  a63694 !! langsung klik :  https://koinworks.com/invite/a63694  ❤❤ #koinworks,['https://koinworks.com/invite/a63694'],0,0,['#koinworks'],5a56872d-12d1-4df2-bb19-47d675c95f5d
462,2020-07-04,ireneisbaebae,💚❤REFERRAL HUNTER,P2P lending Kalian bisa dapat Rp.50.000 dengan memakai kode referral Koinworks ini :  a63694 ATAU langsung klik :  https://koinworks.com/invite/a63694  ❤❤,['https://koinworks.com/invite/a63694'],0,0,[],140b41ea-73a7-4673-b004-9c587795af25
463,2020-01-09,danielchayau,Author,"Check out Audio Book Elven Magic on Audible, amazon pay $75 for every bounty(have to be a member for 91 days consecutively) . https://www.audible.com/pd/B078WHKMN3/?source_code=AUDFPWS0223189MWT-BK-ACX0-105123&ref=acx_bty_BK_ACX0_105123_rh_us …",['https://www.audible.com/pd/B078WHKMN3/?source_code=AUDFPWS0223189MWT-BK-ACX0-105123&ref=acx_bty_BK_ACX0_105123_rh_us'],28,107,[],ef83dfb6-bbab-4c9a-b917-3c7da774f0fb
464,2020-07-04,hendrawati_chai,hendrawati_chai,"@koinworks Dear KW, hari ini saya tidak bisa melakukan pendanaan di Koinrobo...ada masalah apa ya? Mohon dibantu. Terima kasih",[],0,0,[],cb281d63-c678-423f-8dff-3ce0fd8de34d
465,2020-07-04,dedisuparman87,Dedi Suparman,"Hi, Cek Penawaran KoinGold dari KoinWorks Super Financial Apps! Kamu bisa menemukan semua kebutuhanmu disini, jual beli emas digital dengan minimal pembelian Rp.1000 dan tanpa biaya apapun. Menarik bukan?  https://koinworks.onelink.me/LgVI/koingold 

*KoinWorks terdaftar dan diawasi oleh OJK*",['https://koinworks.onelink.me/LgVI/koingold'],0,0,[],9844b876-c625-4fd0-80ee-0fd87ae326ef
466,2020-07-04,dedisuparman87,Dedi Suparman,"Hi, ini KoinWorks Super Financial App pertama di Indonesia. Hasil Pendanaan *hingga 18% p.a* dan *pinjaman tanpa agunan* semua di 1 App. 
Download dan *dapatkan 350,000* KOIN dengan kode saya 04858 atau klik  https://koinworks.onelink.me/LgVI/17d64e7e 
KoinWorks *terdaftar dan diawasi oleh OJK*",['https://koinworks.onelink.me/LgVI/17d64e7e'],0,0,[],9f7bfb89-cd0a-4426-9f28-4b3c4722db9e
467,2020-07-04,ireneisbaebae,💚❤REFERRAL HUNTER,Kalian bisa dapat Rp.50.000 dengan memakai kode referral Koinworks ini :  a63694 ATAU langsung klik :  https://koinworks.com/invite/a63694  ❤❤,['https://koinworks.com/invite/a63694'],0,0,[],6fdd0128-32a0-4833-93c0-728335a34aa8
468,2020-07-03,dedisuparman87,Dedi Suparman,"Hi, ini KoinWorks Super Financial App pertama di Indonesia. Hasil Pendanaan *hingga 18% p.a* dan *pinjaman tanpa agunan* semua di 1 App. Download dan *dapatkan 350,000* KOIN dengan kode saya 04858 atau klik  https://koinworks.onelink.me/LgVI/7cf04e2e 
KoinWorks *terdaftar dan diawasi oleh OJK*",['https://koinworks.onelink.me/LgVI/7cf04e2e'],0,0,[],1f7577cb-00a9-493e-b248-2492a971ef78
469,2020-07-03,ireneisbaebae,💚❤REFERRAL HUNTER,Kalian bisa dapat Rp.50.000 dengan memakai kode referral Koinworks ini :  a63694 !! langsung klik :  https://koinworks.com/invite/a63694  ❤❤ #koinworks,['https://koinworks.com/invite/a63694'],0,0,['#koinworks'],44fdc526-c1ef-4139-a308-d371130184fc
470,2020-07-03,ireneisbaebae,💚❤REFERRAL HUNTER,P2P lending Kalian bisa dapat Rp.50.000 dengan memakai kode referral Koinworks ini :  a63694 ATAU langsung klik :  https://koinworks.com/invite/a63694  ❤❤,['https://koinworks.com/invite/a63694'],0,0,[],64d79567-7daa-4e4a-b32b-3bb85c0e8461
471,2020-07-03,ireneisbaebae,💚❤REFERRAL HUNTER,Kalian bisa dapat Rp.50.000 dengan memakai kode referral Koinworks ini :  a63694 ATAU langsung klik :  https://koinworks.com/invite/a63694  ❤❤,['https://koinworks.com/invite/a63694'],0,0,[],e4aeb110-a1f0-410c-a8fd-87ffb5dd240b
472,2020-07-03,ireneisbaebae,💚❤REFERRAL HUNTER,Kalian bisa dapat Rp.50.000 dengan memakai kode referral Koinworks ini :  a63694 !! langsung klik :  https://koinworks.com/invite/a63694  ❤❤ #koinworks,['https://koinworks.com/invite/a63694'],0,0,['#koinworks'],12e31549-52af-4a4a-ae62-bed183ea3ba1
473,2020-07-03,ireneisbaebae,💚❤REFERRAL HUNTER,P2P lending Kalian bisa dapat Rp.50.000 dengan memakai kode referral Koinworks ini :  a63694 ATAU langsung klik :  https://koinworks.com/invite/a63694  ❤❤,['https://koinworks.com/invite/a63694'],0,0,[],cd0e0309-5121-4f4f-9b5a-1d63847d6ac3
474,2020-07-03,zaendarma,ZAENAL ARIFIN,"Waspada Investasi di Crowde, Lebih Baik di Invisee, Akseleran, atau Koinworks  https://rumahfina.com/waspada-investasi-di-crowde-lebih-baik-di-invisee-akseleran-atau-koinworks/?utm_source=ReviveOldPost&utm_medium=social&utm_campaign=ReviveOldPost …",['https://rumahfina.com/waspada-investasi-di-crowde-lebih-baik-di-invisee-akseleran-atau-koinworks/?utm_source=ReviveOldPost&utm_medium=social&utm_campaign=ReviveOldPost'],0,0,[],2dde1d31-bb87-4f5c-9715-443fcade775c
475,2020-07-02,ireneisbaebae,💚❤REFERRAL HUNTER,Kalian bisa dapat Rp.50.000 dengan memakai kode referral Koinworks ini :  a63694 ATAU langsung klik :  https://koinworks.com/invite/a63694  ❤❤,['https://koinworks.com/invite/a63694'],0,0,[],b5926a13-c46e-4cd5-8135-d6fa157ec438
476,2020-07-02,ireneisbaebae,💚❤REFERRAL HUNTER,Kalian bisa dapat Rp.50.000 dengan memakai kode referral Koinworks ini :  a63694 !! langsung klik :  https://koinworks.com/invite/a63694  ❤❤ #koinworks,['https://koinworks.com/invite/a63694'],0,0,['#koinworks'],bd8e96f6-fc9f-4386-bea9-cea21466fcf4
477,2020-07-02,ireneisbaebae,💚❤REFERRAL HUNTER,P2P lending Kalian bisa dapat Rp.50.000 dengan memakai kode referral Koinworks ini :  a63694 ATAU langsung klik :  https://koinworks.com/invite/a63694  ❤❤,['https://koinworks.com/invite/a63694'],0,0,[],857c3f42-9d16-4f5a-9671-98b79533c0b7
478,2020-07-02,ireneisbaebae,💚❤REFERRAL HUNTER,Kalian bisa dapat Rp.50.000 dengan memakai kode referral Koinworks ini :  a63694 ATAU langsung klik :  https://koinworks.com/invite/a63694  ❤❤,['https://koinworks.com/invite/a63694'],0,0,[],7d395c3c-9780-4242-b6cc-37da4a153e5a
479,2020-07-02,ireneisbaebae,💚❤REFERRAL HUNTER,Kalian bisa dapat Rp.50.000 dengan memakai kode referral Koinworks ini :  a63694 ATAU langsung klik :  https://koinworks.com/invite/a63694  ❤❤,['https://koinworks.com/invite/a63694'],0,0,[],0413274a-d8e7-437a-8466-d2c30c8d047d
480,2020-07-01,ireneisbaebae,💚❤REFERRAL HUNTER,Kalian bisa dapat Rp.50.000 dengan memakai kode referral Koinworks ini :  a63694 ATAU langsung klik :  https://koinworks.com/invite/a63694  ❤❤,['https://koinworks.com/invite/a63694'],0,0,[],d3d189f3-0ea9-424e-a5ad-dc09fdc1e80a
481,2020-07-01,ireneisbaebae,💚❤REFERRAL HUNTER,Kalian bisa dapat Rp.50.000 dengan memakai kode referral Koinworks ini :  a63694 !! langsung klik :  https://koinworks.com/invite/a63694  ❤❤ #koinworks,['https://koinworks.com/invite/a63694'],0,0,['#koinworks'],6f92c494-8608-4385-b771-3d7511c5c5cc
482,2020-07-01,bisniscom,Bisnis.com,"Akhir Juni 2020, Penyaluran Pinjaman Koinworks Naik 10 Persen  https://finansial.bisnis.com/read/20200701/563/1260225/akhir-juni-2020-penyaluran-pinjaman-koinworks-naik-10-persen?utm_source=dlvr.it&utm_medium=twitter …",['https://finansial.bisnis.com/read/20200701/563/1260225/akhir-juni-2020-penyaluran-pinjaman-koinworks-naik-10-persen?utm_source=dlvr.it&utm_medium=twitter'],0,0,[],28ae7c19-0066-45f2-a3a6-26189ae4a922
483,2020-07-01,febriandirfan,dimana? dirumah aja,"Tapi rate lagi amburadul sist, beli ori 17 aja masi buka sampe minggu depan, rate 6%

Kalau mau yg maknyus pake koinworks sist",[],0,0,[],6e2bfafa-fe5b-4219-9db2-2fb47c0db8c5
484,2020-08-06,gofoodindonesia,GoFood Indonesia,"SEMPAT KAGET DENGAN BERITA IBU SISCA GANTUNG PANCI? MENGEJUTKAN BUKAN?

Simak videonya sampai habis, ada yang mau ibu Sisca sampaikan buat GoFoodies semuanya 🥰

BAGAIMANA GOFOODIES, MERIAH BUKAN? tut tuturut turut turuturut tururut turuturut tururututut~ #Foodiskon pic.twitter.com/34f0eolEm2",[],5152,13187,['#foodiskon'],18ad3fbb-25a5-4e69-a504-220a44555f00
485,2020-07-01,ireneisbaebae,💚❤REFERRAL HUNTER,P2P lending Kalian bisa dapat Rp.50.000 dengan memakai kode referral Koinworks ini :  a63694 ATAU langsung klik :  https://koinworks.com/invite/a63694  ❤❤,['https://koinworks.com/invite/a63694'],0,0,[],1f63ae79-9703-4df8-8795-323c812fa777
486,2020-07-01,erajayastore,Erajaya officiall store,"Hi, ini KoinWorks Super Financial App pertama di Indonesia. Hasil Pendanaan *hingga 18% p.a* dan *pinjaman tanpa agunan* semua di 1 App. 
 
 *Lihat Videonya* 
  https://youtu.be/D1N34eRVkqM  
 dapatkan 350,000* KOIN dengan kode saya NV21636 atau klik  https://koinworks.onelink.me/LgVI/3a22ed76 ","['https://youtu.be/D1N34eRVkqM', 'https://koinworks.onelink.me/LgVI/3a22ed76']",0,0,[],db3b4030-77cd-45dd-a954-32efc9d616c7
487,2020-07-01,koinworks,KoinWorks,Halo @_aramuh! Untuk penawaran bisa langsung ke email kami yaa di support@koinworks.com🙂,[],0,0,[],8b045f3f-6523-4a00-9a98-816a7daba602
488,2020-07-01,pinapplered,red_pinapple,"Investree,koinworks lbh aman krn invoice financing",[],0,0,[],71c590ef-4b6e-42a3-8cd4-dfd3ba3f8ab5
489,2020-07-01,vaporvolx,Volx Vapor,"@koinworks #koinworks daripada bikin program aneh2 mending kamu bantuin bayar uang kreditur mu yg piutang nya gagal bayar !

Kasihan mereka sudah mimpi invest disini berharap duitnya berkembang lah kok malah nyangkut",[],0,0,['#koinworks'],8315a440-1768-426d-a4bd-3e9f607dfa1d
490,2020-07-01,ireneisbaebae,💚❤REFERRAL HUNTER,Kalian bisa dapat Rp.50.000 dengan memakai kode referral Koinworks ini :  a63694 !! langsung klik :  https://koinworks.com/invite/a63694  ❤❤ #koinworks,['https://koinworks.com/invite/a63694'],0,0,['#koinworks'],99949076-4383-4844-9460-aa462f983856
491,2020-07-01,ireneisbaebae,💚❤REFERRAL HUNTER,Kalian bisa dapat Rp.50.000 dengan memakai kode referral Koinworks ini :  a63694 ATAU langsung klik :  https://koinworks.com/invite/a63694  ❤❤,['https://koinworks.com/invite/a63694'],0,0,[],cf40d3ee-b887-46c4-b98a-6e460aeaf78a
